1:1646875:1842500	1:2112500:2342500
9:91192500:91907500	9:91912500:92177500
9:91912500:92177500	9:92885000:92983750
9:92885000:92983750	9:93001250:93505000
9:93001250:93505000	9:93657500:94695000
9:93657500:94695000	9:94861250:95417500
9:94861250:95417500	9:95422500:95665000
9:95422500:95665000	9:95675000:95865000
9:95675000:95865000	9:96749375:97101250
9:96749375:97101250	9:97275000:97957500
9:97275000:97957500	9:98070000:99050000
9:98070000:99050000	9:99060000:99442500
9:99060000:99442500	9:100160000:100387500
9:100160000:100387500	9:100452500:100677500
9:100452500:100677500	9:100682500:100822500
9:100682500:100822500	9:100827500:101073125
9:100827500:101073125	9:101915000:102570000
9:101915000:102570000	9:103385000:104122500
9:103385000:104122500	9:104127500:104395000
9:104127500:104395000	9:106637500:107497500
9:106637500:107497500	9:108367500:108565000
9:108367500:108565000	9:108955000:109332500
9:108955000:109332500	9:109952500:110152500
9:109952500:110152500	9:110157500:111295625
9:110157500:111295625	9:111682500:111985000
9:111682500:111985000	9:112270000:112577500
9:112270000:112577500	9:112582500:113175625
9:112582500:113175625	9:113541875:114107500
9:113541875:114107500	9:114852500:115155000
9:114852500:115155000	9:115182500:115843125
9:115182500:115843125	9:115972500:116162500
9:115972500:116162500	9:116172500:116457500
9:116172500:116457500	9:117080625:117422500
9:117080625:117422500	9:117427500:117867500
9:117427500:117867500	9:123327500:124154375
9:123327500:124154375	9:124253750:124790000
9:124253750:124790000	9:124795000:125220000
9:124795000:125220000	9:125225000:125587500
9:125225000:125587500	9:125592500:125762500
9:125592500:125762500	9:125772500:126167500
9:125772500:126167500	9:126172500:126837500
9:126172500:126837500	9:126865000:127308125
9:126865000:127308125	9:127367500:127517500
9:127367500:127517500	9:127621250:128002500
9:127621250:128002500	9:129592500:129972500
9:129592500:129972500	9:129977500:130253125
9:129977500:130253125	9:131050000:131778750
9:131050000:131778750	9:131861875:132412500
9:131861875:132412500	9:132577500:132900000
9:132577500:132900000	9:133216875:133552500
9:133216875:133552500	9:133557500:133935000
9:133557500:133935000	9:133950000:134215000
9:133950000:134215000	9:134458750:134625625
9:134458750:134625625	9:134636875:135142500
9:134636875:135142500	9:135280000:135905000
9:135280000:135905000	9:136037500:136380000
9:136037500:136380000	9:136595000:137022500
9:136595000:137022500	9:137027500:137345000
9:137027500:137345000	9:137350000:138537500
9:137350000:138537500	X:2895000:3813125
X:2895000:3813125	X:4341875:5120000
X:4341875:5120000	X:5897500:7947500
X:5897500:7947500	X:8702500:9792500
X:8702500:9792500	X:9797500:10127500
X:9797500:10127500	X:10132500:10765000
X:10132500:10765000	X:11117500:11537500
X:11117500:11537500	X:11542500:11815000
X:11542500:11815000	X:12057500:12797500
X:12057500:12797500	X:12930000:13520000
X:12930000:13520000	X:14087500:15310000
X:14087500:15310000	X:15657500:16720000
X:15657500:16720000	X:16732500:17142500
X:16732500:17142500	X:17292500:18332500
X:17292500:18332500	X:18380000:19370000
X:18380000:19370000	X:19522500:19920000
X:19522500:19920000	X:19925000:20162500
X:19925000:20162500	X:20217500:20517500
X:20217500:20517500	X:21952500:22857500
X:21952500:22857500	X:24722500:25235000
X:24722500:25235000	X:30520000:30925000
X:30520000:30925000	X:30965000:31557500
X:30965000:31557500	X:37037500:37745000
X:37037500:37745000	X:38515000:39017500
X:38515000:39017500	X:39582500:40395000
X:39582500:40395000	X:40400000:40662500
X:40400000:40662500	X:40667500:41027500
X:40667500:41027500	X:41310625:41632500
X:41310625:41632500	X:41637500:43417500
X:41637500:43417500	X:43422500:43652500
X:43422500:43652500	X:43658125:44467500
X:43658125:44467500	X:44657500:44997500
X:44657500:44997500	X:45286250:45755000
X:45286250:45755000	X:46672500:46987500
X:46672500:46987500	X:47017500:47532500
X:47017500:47532500	X:49547500:50402500
X:49547500:50402500	X:51458750:52222500
X:51458750:52222500	X:55735000:56317500
X:55735000:56317500	X:62390000:64755000
X:62390000:64755000	X:64760000:65407500
X:64760000:65407500	X:67875000:68652500
X:67875000:68652500	X:70996250:71535000
X:70996250:71535000	X:76708125:77363750
X:76708125:77363750	X:79907500:80715000
X:79907500:80715000	X:84322500:84830000
X:84322500:84830000	X:86995000:89051250
X:86995000:89051250	X:91971875:94978125
X:91971875:94978125	X:95836250:96972500
X:95836250:96972500	X:99740000:100055000
X:99740000:100055000	X:100067500:100587500
X:100067500:100587500	X:100670000:101070000
X:100670000:101070000	X:101080000:101635000
X:101080000:101635000	X:101705000:102192500
X:101705000:102192500	X:102745000:103225000
X:102745000:103225000	X:104502500:105547500
X:104502500:105547500	X:108650000:108880000
X:108650000:108880000	X:109382500:109697500
X:109382500:109697500	X:112687500:113587500
X:112687500:113587500	X:117420000:117960000
X:117420000:117960000	X:118602500:118913125
X:118602500:118913125	X:119315625:119617500
X:119315625:119617500	X:119622500:119922500
X:119622500:119922500	X:120060000:122692500
X:120060000:122692500	X:122702500:123295000
X:122702500:123295000	X:128632500:129036875
X:128632500:129036875	X:129042500:129209375
X:129042500:129209375	X:129223125:129451250
X:129223125:129451250	X:129543125:130133125
X:129543125:130133125	X:130287500:130855000
X:130287500:130855000	X:130922500:131352500
X:130922500:131352500	X:131357500:131870000
X:131357500:131870000	X:134317500:134987500
X:134317500:134987500	X:135002500:135377500
X:135002500:135377500	X:135682500:136177500
X:135682500:136177500	X:149105000:149927500
X:149105000:149927500	X:150287500:151926250
X:150287500:151926250	X:152013125:152815000
X:152013125:152815000	X:153804375:154091250
X:153804375:154091250	X:154103750:155237387
X:154103750:155237387	Y:2647500:2936250
Y:2647500:2936250	Y:7075000:9300000
Y:7075000:9300000	Y:18508750:19880000
Y:18508750:19880000	Y:22897500:24095000
